A6663	5316	Three of a Kind
A6662	5315	Three of a Kind
KQ666	5314	Three of a Kind
KJ666	5313	Three of a Kind
KT666	5312	Three of a Kind
K9666	5311	Three of a Kind
K8666	5310	Three of a Kind
K7666	5309	Three of a Kind
K6665	5308	Three of a Kind
K6664	5307	Three of a Kind
K6663	5306	Three of a Kind
K6662	5305	Three of a Kind
QJ666	5304	Three of a Kind
QT666	5303	Three of a Kind
Q9666	5302	Three of a Kind
Q8666	5301	Three of a Kind
Q7666	5300	Three of a Kind
Q6665	5299	Three of a Kind
Q6664	5298	Three of a Kind
Q6663	5297	Three of a Kind
Q6662	5296	Three of a Kind
JT666	5295	Three of a Kind
J9666	5294	Three of a Kind
J8666	5293	Three of a Kind
J7666	5292	Three of a Kind
J6665	5291	Three of a Kind
J6664	5290	Three of a Kind
J6663	5289	Three of a Kind
J6662	5288	Three of a Kind
T9666	5287	Three of a Kind
T8666	5286	Three of a Kind
T7666	5285	Three of a Kind
T6665	5284	Three of a Kind
T6664	5283	Three of a Kind
T6663	5282	Three of a Kind
T6662	5281	Three of a Kind
98666	5280	Three of a Kind
97666	5279	Three of a Kind
96665	5278	Three of a Kind
96664	5277	Three of a Kind
96663	5276	Three of a Kind
96662	5275	Three of a Kind
87666	5274	Three of a Kind
86665	5273	Three of a Kind
86664	5272	Three of a Kind
86663	5271	Three of a Kind
86662	5270	Three of a Kind
76665	5269	Three of a Kind
76664	5268	Three of a Kind
76663	5267	Three of a Kind
76662	5266	Three of a Kind
66654	5265	Three of a Kind
66653	5264	Three of a Kind
66652	5263	Three of a Kind
66643	5262	Three of a Kind
66642	5261	Three of a Kind
66632	5260	Three of a Kind
AK555	5259	Three of a Kind
AQ555	5258	Three of a Kind
AJ555	5257	Three of a Kind
AT555	5256	Three of a Kind
A9555	5255	Three of a Kind
A8555	5254	Three of a Kind
A7555	5253	Three of a Kind
A6555	5252	Three of a Kind
A5554	5251	Three of a Kind
A5553	5250	Three of a Kind
A5552	5249	Three of a Kind
KQ555	5248	Three of a Kind
KJ555	5247	Three of a Kind
KT555	5246	Three of a Kind
K9555	5245	Three of a Kind
K8555	5244	Three of a Kind
K7555	5243	Three of a Kind
K6555	5242	Three of a Kind
K5554	5241	Three of a Kind
K5553	5240	Three of a Kind
K5552	5239	Three of a Kind
QJ555	5238	Three of a Kind
QT555	5237	Three of a Kind
Q9555	5236	Three of a Kind
Q8555	5235	Three of a Kind
Q7555	5234	Three of a Kind
Q6555	5233	Three of a Kind
Q5554	5232	Three of a Kind
Q5553	5231	Three of a Kind
Q5552	5230	Three of a Kind
JT555	5229	Three of a Kind
J9555	5228	Three of a Kind
J8555	5227	Three of a Kind
J7555	5226	Three of a Kind
J6555	5225	Three of a Kind
J5554	5224	Three of a Kind
J5553	5223	Three of a Kind
J5552	5222	Three of a Kind
T9555	5221	Three of a Kind
T8555	5220	Three of a Kind
T7555	5219	Three of a Kind
T6555	5218	Three of a Kind
T5554	5217	Three of a Kind
T5553	5216	Three of a Kind
T5552	5215	Three of a Kind
98555	5214	Three of a Kind
97555	5213	Three of a Kind
96555	5212	Three of a Kind
95554	5211	Three of a Kind
95553	5210	Three of a Kind
95552	5209	Three of a Kind
87555	5208	Three of a Kind
86555	5207	Three of a Kind
85554	5206	Three of a Kind
85553	5205	Three of a Kind
85552	5204	Three of a Kind
76555	5203	Three of a Kind
75554	5202	Three of a Kind
75553	5201	Three of a Kind
75552	5200	Three of a Kind
65554	5199	Three of a Kind
65553	5198	Three of a Kind
65552	5197	Three of a Kind
55543	5196	Three of a Kind
55542	5195	Three of a Kind
55532	5194	Three of a Kind
AK444	5193	Three of a Kind
AQ444	5192	Three of a Kind
AJ444	5191	Three of a Kind
AT444	5190	Three of a Kind
A9444	5189	Three of a Kind
A8444	5188	Three of a Kind
A7444	5187	Three of a Kind
A6444	5186	Three of a Kind
A5444	5185	Three of a Kind
A4443	5184	Three of a Kind
A4442	5183	Three of a Kind
KQ444	5182	Three of a Kind
KJ444	5181	Three of a Kind
KT444	5180	Three of a Kind
K9444	5179	Three of a Kind
K8444	5178	Three of a Kind
K7444	5177	Three of a Kind
K6444	5176	Three of a Kind
K5444	5175	Three of a Kind
K4443	5174	Three of a Kind
K4442	5173	Three of a Kind
QJ444	5172	Three of a Kind
QT444	5171	Three of a Kind
Q9444	5170	Three of a Kind
Q8444	5169	Three of a Kind
Q7444	5168	Three of a Kind
Q6444	5167	Three of a Kind
Q5444	5166	Three of a Kind
Q4443	5165	Three of a Kind
Q4442	5164	Three of a Kind
JT444	5163	Three of a Kind
J9444	5162	Three of a Kind
J8444	5161	Three of a Kind
J7444	5160	Three of a Kind
J6444	5159	Three of a Kind
J5444	5158	Three of a Kind
J4443	5157	Three of a Kind
J4442	5156	Three of a Kind
T9444	5155	Three of a Kind
T8444	5154	Three of a Kind
T7444	5153	Three of a Kind
T6444	5152	Three of a Kind
T5444	5151	Three of a Kind
T4443	5150	Three of a Kind
T4442	5149	Three of a Kind
98444	5148	Three of a Kind
97444	5147	Three of a Kind
96444	5146	Three of a Kind
95444	5145	Three of a Kind
94443	5144	Three of a Kind
94442	5143	Three of a Kind
87444	5142	Three of a Kind
86444	5141	Three of a Kind
85444	5140	Three of a Kind
84443	5139	Three of a Kind
84442	5138	Three of a Kind
76444	5137	Three of a Kind
75444	5136	Three of a Kind
74443	5135	Three of a Kind
74442	5134	Three of a Kind
65444	5133	Three of a Kind
64443	5132	Three of a Kind
64442	5131	Three of a Kind
54443	5130	Three of a Kind
54442	5129	Three of a Kind
44432	5128	Three of a Kind
AK333	5127	Three of a Kind
AQ333	5126	Three of a Kind
AJ333	5125	Three of a Kind
AT333	5124	Three of a Kind
A9333	5123	Three of a Kind
A8333	5122	Three of a Kind
A7333	5121	Three of a Kind
A6333	5120	Three of a Kind
A5333	5119	Three of a Kind
A4333	5118	Three of a Kind
A3332	5117	Three of a Kind
KQ333	5116	Three of a Kind
KJ333	5115	Three of a Kind
KT333	5114	Three of a Kind
K9333	5113	Three of a Kind
K8333	5112	Three of a Kind
K7333	5111	Three of a Kind
K6333	5110	Three of a Kind
K5333	5109	Three of a Kind
K4333	5108	Three of a Kind
K3332	5107	Three of a Kind
QJ333	5106	Three of a Kind
QT333	5105	Three of a Kind
Q9333	5104	Three of a Kind
Q8333	5103	Three of a Kind
Q7333	5102	Three of a Kind
Q6333	5101	Three of a Kind
Q5333	5100	Three of a Kind
Q4333	5099	Three of a Kind
Q3332	5098	Three of a Kind
JT333	5097	Three of a Kind
J9333	5096	Three of a Kind
J8333	5095	Three of a Kind
J7333	5094	Three of a Kind
J6333	5093	Three of a Kind
J5333	5092	Three of a Kind
J4333	5091	Three of a Kind
J3332	5090	Three of a Kind
T9333	5089	Three of a Kind
T8333	5088	Three of a Kind
T7333	5087	Three of a Kind
T6333	5086	Three of a Kind
T5333	5085	Three of a Kind
T4333	5084	Three of a Kind
T3332	5083	Three of a Kind
98333	5082	Three of a Kind
97333	5081	Three of a Kind
96333	5080	Three of a Kind
95333	5079	Three of a Kind
94333	5078	Three of a Kind
93332	5077	Three of a Kind
87333	5076	Three of a Kind
86333	5075	Three of a Kind
85333	5074	Three of a Kind
84333	5073	Three of a Kind
83332	5072	Three of a Kind
76333	5071	Three of a Kind
75333	5070	Three of a Kind
74333	5069	Three of a Kind
73332	5068	Three of a Kind
65333	5067	Three of a Kind
64333	5066	Three of a Kind
63332	5065	Three of a Kind
54333	5064	Three of a Kind
53332	5063	Three of a Kind
43332	5062	Three of a Kind
AK222	5061	Three of a Kind
AQ222	5060	Three of a Kind
AJ222	5059	Three of a Kind
AT222	5058	Three of a Kind
A9222	5057	Three of a Kind
A8222	5056	Three of a Kind
A7222	5055	Three of a Kind
A6222	5054	Three of a Kind
A5222	5053	Three of a Kind
A4222	5052	Three of a Kind
A3222	5051	Three of a Kind
KQ222	5050	Three of a Kind
KJ222	5049	Three of a Kind
KT222	5048	Three of a Kind
K9222	5047	Three of a Kind
K8222	5046	Three of a Kind
K7222	5045	Three of a Kind
K6222	5044	Three of a Kind
K5222	5043	Three of a Kind
K4222	5042	Three of a Kind
K3222	5041	Three of a Kind
QJ222	5040	Three of a Kind
QT222	5039	Three of a Kind
Q9222	5038	Three of a Kind
Q8222	5037	Three of a Kind
Q7222	5036	Three of a Kind
Q6222	5035	Three of a Kind
Q5222	5034	Three of a Kind
Q4222	5033	Three of a Kind
Q3222	5032	Three of a Kind
JT222	5031	Three of a Kind
J9222	5030	Three of a Kind
J8222	5029	Three of a Kind
J7222	5028	Three of a Kind
J6222	5027	Three of a Kind
J5222	5026	Three of a Kind
J4222	5025	Three of a Kind
J3222	5024	Three of a Kind
T9222	5023	Three of a Kind
T8222	5022	Three of a Kind
T7222	5021	Three of a Kind
T6222	5020	Three of a Kind
T5222	5019	Three of a Kind
T4222	5018	Three of a Kind
T3222	5017	Three of a Kind
98222	5016	Three of a Kind
97222	5015	Three of a Kind
96222	5014	Three of a Kind
95222	5013	Three of a Kind
94222	5012	Three of a Kind
93222	5011	Three of a Kind
87222	5010	Three of a Kind
86222	5009	Three of a Kind
85222	5008	Three of a Kind
84222	5007	Three of a Kind
83222	5006	Three of a Kind
76222	5005	Three of a Kind
75222	5004	Three of a Kind
74222	5003	Three of a Kind
73222	5002	Three of a Kind
65222	5001	Three of a Kind
64222	5000	Three of a Kind
63222	4999	Three of a Kind
54222	4998	Three of a Kind
53222	4997	Three of a Kind
43222	4996	Three of a Kind
AAKKQ	4995	Two Pair
AAKKJ	4994	Two Pair
AAKKT	4993	Two Pair
AAKK9	4992	Two Pair
AAKK8	4991	Two Pair
AAKK7	4990	Two Pair
AAKK6	4989	Two Pair
AAKK5	4988	Two Pair
AAKK4	4987	Two Pair
AAKK3	4986	Two Pair
AAKK2	4985	Two Pair
AAKQQ	4984	Two Pair
AAQQJ	4983	Two Pair
AAQQT	4982	Two Pair
AAQQ9	4981	Two Pair
AAQQ8	4980	Two Pair
AAQQ7	4979	Two Pair
AAQQ6	4978	Two Pair
AAQQ5	4977	Two Pair
AAQQ4	4976	Two Pair
AAQQ3	4975	Two Pair
AAQQ2	4974	Two Pair
AAKJJ	4973	Two Pair
AAQJJ	4972	Two Pair
AAJJT	4971	Two Pair
AAJJ9	4970	Two Pair
AAJJ8	4969	Two Pair
AAJJ7	4968	Two Pair
AAJJ6	4967	Two Pair
AAJJ5	4966	Two Pair
AAJJ4	4965	Two Pair
AAJJ3	4964	Two Pair
AAJJ2	4963	Two Pair
AAKTT	4962	Two Pair
AAQTT	4961	Two Pair
AAJTT	4960	Two Pair
AATT9	4959	Two Pair
AATT8	4958	Two Pair
AATT7	4957	Two Pair
AATT6	4956	Two Pair
AATT5	4955	Two Pair
AATT4	4954	Two Pair
AATT3	4953	Two Pair
AATT2	4952	Two Pair
AAK99	4951	Two Pair
AAQ99	4950	Two Pair
AAJ99	4949	Two Pair
AAT99	4948	Two Pair
AA998	4947	Two Pair
AA997	4946	Two Pair
AA996	4945	Two Pair
AA995	4944	Two Pair
AA994	4943	Two Pair
AA993	4942	Two Pair
AA992	4941	Two Pair
AAK88	4940	Two Pair
AAQ88	4939	Two Pair
AAJ88	4938	Two Pair
AAT88	4937	Two Pair
AA988	4936	Two Pair
AA887	4935	Two Pair
AA886	4934	Two Pair
AA885	4933	Two Pair
AA884	4932	Two Pair
AA883	4931	Two Pair
AA882	4930	Two Pair
AAK77	4929	Two Pair
AAQ77	4928	Two Pair
AAJ77	4927	Two Pair
AAT77	4926	Two Pair
AA977	4925	Two Pair
AA877	4924	Two Pair
AA776	4923	Two Pair
AA775	4922	Two Pair
AA774	4921	Two Pair
AA773	4920	Two Pair
AA772	4919	Two Pair
AAK66	4918	Two Pair
AAQ66	4917	Two Pair
AAJ66	4916	Two Pair
AAT66	4915	Two Pair
AA966	4914	Two Pair
AA866	4913	Two Pair
AA766	4912	Two Pair
AA665	4911	Two Pair
AA664	4910	Two Pair
AA663	4909	Two Pair
AA662	4908	Two Pair
AAK55	4907	Two Pair
AAQ55	4906	Two Pair
AAJ55	4905	Two Pair
AAT55	4904	Two Pair
AA955	4903	Two Pair
AA855	4902	Two Pair
AA755	4901	Two Pair
AA655	4900	Two Pair
AA554	4899	Two Pair
AA553	4898	Two Pair
AA552	4897	Two Pair
AAK44	4896	Two Pair
AAQ44	4895	Two Pair
AAJ44	4894	Two Pair
AAT44	4893	Two Pair
AA944	4892	Two Pair
AA844	4891	Two Pair
AA744	4890	Two Pair
AA644	4889	Two Pair
AA544	4888	Two Pair
AA443	4887	Two Pair
AA442	4886	Two Pair
AAK33	4885	Two Pair
AAQ33	4884	Two Pair
AAJ33	4883	Two Pair
AAT33	4882	Two Pair
AA933	4881	Two Pair
AA833	4880	Two Pair
AA733	4879	Two Pair
AA633	4878	Two Pair
AA533	4877	Two Pair
AA433	4876	Two Pair
AA332	4875	Two Pair
AAK22	4874	Two Pair
AAQ22	4873	Two Pair
AAJ22	4872	Two Pair
AAT22	4871	Two Pair
AA922	4870	Two Pair
AA822	4869	Two Pair
AA722	4868	Two Pair
AA622	4867	Two Pair
AA522	4866	Two Pair
AA422	4865	Two Pair
AA322	4864	Two Pair
AKKQQ	4863	Two Pair
KKQQJ	4862	Two Pair
KKQQT	4861	Two Pair
KKQQ9	4860	Two Pair
KKQQ8	4859	Two Pair
KKQQ7	4858	Two Pair
KKQQ6	4857	Two Pair
KKQQ5	4856	Two Pair
KKQQ4	4855	Two Pair
KKQQ3	4854	Two Pair
KKQQ2	4853	Two Pair
AKKJJ	4852	Two Pair
KKQJJ	4851	Two Pair
KKJJT	4850	Two Pair
KKJJ9	4849	Two Pair
KKJJ8	4848	Two Pair
KKJJ7	4847	Two Pair
KKJJ6	4846	Two Pair
KKJJ5	4845	Two Pair
KKJJ4	4844	Two Pair
KKJJ3	4843	Two Pair
KKJJ2	4842	Two Pair
AKKTT	4841	Two Pair
KKQTT	4840	Two Pair
KKJTT	4839	Two Pair
KKTT9	4838	Two Pair
KKTT8	4837	Two Pair
KKTT7	4836	Two Pair
KKTT6	4835	Two Pair
KKTT5	4834	Two Pair
KKTT4	4833	Two Pair
KKTT3	4832	Two Pair
KKTT2	4831	Two Pair
AKK99	4830	Two Pair
KKQ99	4829	Two Pair
KKJ99	4828	Two Pair
KKT99	4827	Two Pair
KK998	4826	Two Pair
KK997	4825	Two Pair
KK996	4824	Two Pair
KK995	4823	Two Pair
KK994	4822	Two Pair
KK993	4821	Two Pair
KK992	4820	Two Pair
AKK88	4819	Two Pair
KKQ88	4818	Two Pair
KKJ88	4817	Two Pair
KKT88	4816	Two Pair
KK988	4815	Two Pair
KK887	4814	Two Pair
KK886	4813	Two Pair
KK885	4812	Two Pair
KK884	4811	Two Pair
KK883	4810	Two Pair
KK882	4809	Two Pair
AKK77	4808	Two Pair
KKQ77	4807	Two Pair
KKJ77	4806	Two Pair
KKT77	4805	Two Pair
KK977	4804	Two Pair
KK877	4803	Two Pair
KK776	4802	Two Pair
KK775	4801	Two Pair
KK774	4800	Two Pair
KK773	4799	Two Pair
KK772	4798	Two Pair
AKK66	4797	Two Pair
KKQ66	4796	Two Pair
KKJ66	4795	Two Pair
KKT66	4794	Two Pair
KK966	4793	Two Pair
KK866	4792	Two Pair
KK766	4791	Two Pair
KK665	4790	Two Pair
KK664	4789	Two Pair
KK663	4788	Two Pair
KK662	4787	Two Pair
AKK55	4786	Two Pair
KKQ55	4785	Two Pair
KKJ55	4784	Two Pair
KKT55	4783	Two Pair
KK955	4782	Two Pair
KK855	4781	Two Pair
KK755	4780	Two Pair
KK655	4779	Two Pair
KK554	4778	Two Pair
KK553	4777	Two Pair
KK552	4776	Two Pair
AKK44	4775	Two Pair
KKQ44	4774	Two Pair
KKJ44	4773	Two Pair
KKT44	4772	Two Pair
KK944	4771	Two Pair
KK844	4770	Two Pair
KK744	4769	Two Pair
KK644	4768	Two Pair
KK544	4767	Two Pair
KK443	4766	Two Pair
KK442	4765	Two Pair
AKK33	4764	Two Pair
KKQ33	4763	Two Pair
KKJ33	4762	Two Pair
KKT33	4761	Two Pair
KK933	4760	Two Pair
KK833	4759	Two Pair
KK733	4758	Two Pair
KK633	4757	Two Pair
KK533	4756	Two Pair
KK433	4755	Two Pair
KK332	4754	Two Pair
AKK22	4753	Two Pair
KKQ22	4752	Two Pair
KKJ22	4751	Two Pair
KKT22	4750	Two Pair
KK922	4749	Two Pair
KK822	4748	Two Pair
KK722	4747	Two Pair
KK622	4746	Two Pair
KK522	4745	Two Pair
KK422	4744	Two Pair
KK322	4743	Two Pair
AQQJJ	4742	Two Pair
KQQJJ	4741	Two Pair
QQJJT	4740	Two Pair
QQJJ9	4739	Two Pair
QQJJ8	4738	Two Pair
QQJJ7	4737	Two Pair
QQJJ6	4736	Two Pair
QQJJ5	4735	Two Pair
QQJJ4	4734	Two Pair
QQJJ3	4733	Two Pair
QQJJ2	4732	Two Pair
AQQTT	4731	Two Pair
KQQTT	4730	Two Pair
QQJTT	4729	Two Pair
QQTT9	4728	Two Pair
QQTT8	4727	Two Pair
QQTT7	4726	Two Pair
QQTT6	4725	Two Pair
QQTT5	4724	Two Pair
QQTT4	4723	Two Pair
QQTT3	4722	Two Pair
QQTT2	4721	Two Pair
AQQ99	4720	Two Pair
KQQ99	4719	Two Pair
QQJ99	4718	Two Pair
QQT99	4717	Two Pair
QQ998	4716	Two Pair
QQ997	4715	Two Pair
QQ996	4714	Two Pair
QQ995	4713	Two Pair
QQ994	4712	Two Pair
QQ993	4711	Two Pair
QQ992	4710	Two Pair
AQQ88	4709	Two Pair
KQQ88	4708	Two Pair
QQJ88	4707	Two Pair
QQT88	4706	Two Pair
QQ988	4705	Two Pair
QQ887	4704	Two Pair
QQ886	4703	Two Pair
QQ885	4702	Two Pair
QQ884	4701	Two Pair
QQ883	4700	Two Pair
QQ882	4699	Two Pair
AQQ77	4698	Two Pair
KQQ77	4697	Two Pair
QQJ77	4696	Two Pair
QQT77	4695	Two Pair
QQ977	4694	Two Pair
QQ877	4693	Two Pair
QQ776	4692	Two Pair
QQ775	4691	Two Pair
QQ774	4690	Two Pair
QQ773	4689	Two Pair
QQ772	4688	Two Pair
AQQ66	4687	Two Pair
KQQ66	4686	Two Pair
QQJ66	4685	Two Pair
QQT66	4684	Two Pair
QQ966	4683	Two Pair
QQ866	4682	Two Pair
QQ766	4681	Two Pair
QQ665	4680	Two Pair
QQ664	4679	Two Pair
QQ663	4678	Two Pair
QQ662	4677	Two Pair
AQQ55	4676	Two Pair
KQQ55	4675	Two Pair
QQJ55	4674	Two Pair
QQT55	4673	Two Pair
QQ955	4672	Two Pair
QQ855	4671	Two Pair
QQ755	4670	Two Pair
QQ655	4669	Two Pair
QQ554	4668	Two Pair
QQ553	4667	Two Pair
QQ552	4666	Two Pair
AQQ44	4665	Two Pair
KQQ44	4664	Two Pair
QQJ44	4663	Two Pair
QQT44	4662	Two Pair
QQ944	4661	Two Pair
QQ844	4660	Two Pair
QQ744	4659	Two Pair
QQ644	4658	Two Pair
QQ544	4657	Two Pair
QQ443	4656	Two Pair
QQ442	4655	Two Pair
AQQ33	4654	Two Pair
KQQ33	4653	Two Pair
QQJ33	4652	Two Pair
QQT33	4651	Two Pair
QQ933	4650	Two Pair
QQ833	4649	Two Pair
QQ733	4648	Two Pair
QQ633	4647	Two Pair
QQ533	4646	Two Pair
QQ433	4645	Two Pair
QQ332	4644	Two Pair
AQQ22	4643	Two Pair
KQQ22	4642	Two Pair
QQJ22	4641	Two Pair
QQT22	4640	Two Pair
QQ922	4639	Two Pair
QQ822	4638	Two Pair
QQ722	4637	Two Pair
QQ622	4636	Two Pair
QQ522	4635	Two Pair
QQ422	4634	Two Pair
QQ322	4633	Two Pair
AJJTT	4632	Two Pair
KJJTT	4631	Two Pair
QJJTT	4630	Two Pair
JJTT9	4629	Two Pair
JJTT8	4628	Two Pair
JJTT7	4627	Two Pair
JJTT6	4626	Two Pair
JJTT5	4625	Two Pair
JJTT4	4624	Two Pair
JJTT3	4623	Two Pair
JJTT2	4622	Two Pair
AJJ99	4621	Two Pair
KJJ99	4620	Two Pair
QJJ99	4619	Two Pair
JJT99	4618	Two Pair
JJ998	4617	Two Pair
JJ997	4616	Two Pair
JJ996	4615	Two Pair
JJ995	4614	Two Pair
JJ994	4613	Two Pair
JJ993	4612	Two Pair
JJ992	4611	Two Pair
AJJ88	4610	Two Pair
KJJ88	4609	Two Pair
QJJ88	4608	Two Pair
JJT88	4607	Two Pair
JJ988	4606	Two Pair
JJ887	4605	Two Pair
JJ886	4604	Two Pair
JJ885	4603	Two Pair
JJ884	4602	Two Pair
JJ883	4601	Two Pair
JJ882	4600	Two Pair
AJJ77	4599	Two Pair
KJJ77	4598	Two Pair
QJJ77	4597	Two Pair
JJT77	4596	Two Pair
JJ977	4595	Two Pair
JJ877	4594	Two Pair
JJ776	4593	Two Pair
JJ775	4592	Two Pair
JJ774	4591	Two Pair
JJ773	4590	Two Pair
JJ772	4589	Two Pair
AJJ66	4588	Two Pair
KJJ66	4587	Two Pair
QJJ66	4586	Two Pair
JJT66	4585	Two Pair
JJ966	4584	Two Pair
JJ866	4583	Two Pair
JJ766	4582	Two Pair
JJ665	4581	Two Pair
JJ664	4580	Two Pair
JJ663	4579	Two Pair
JJ662	4578	Two Pair
AJJ55	4577	Two Pair
KJJ55	4576	Two Pair
QJJ55	4575	Two Pair
JJT55	4574	Two Pair
JJ955	4573	Two Pair
JJ855	4572	Two Pair
JJ755	4571	Two Pair
JJ655	4570	Two Pair
JJ554	4569	Two Pair
JJ553	4568	Two Pair
JJ552	4567	Two Pair
AJJ44	4566	Two Pair
KJJ44	4565	Two Pair
QJJ44	4564	Two Pair
JJT44	4563	Two Pair
JJ944	4562	Two Pair
JJ844	4561	Two Pair
JJ744	4560	Two Pair
JJ644	4559	Two Pair
JJ544	4558	Two Pair
JJ443	4557	Two Pair
JJ442	4556	Two Pair
AJJ33	4555	Two Pair
KJJ33	4554	Two Pair
QJJ33	4553	Two Pair
JJT33	4552	Two Pair
JJ933	4551	Two Pair
JJ833	4550	Two Pair
JJ733	4549	Two Pair
JJ633	4548	Two Pair
JJ533	4547	Two Pair
JJ433	4546	Two Pair
JJ332	4545	Two Pair
AJJ22	4544	Two Pair
KJJ22	4543	Two Pair
QJJ22	4542	Two Pair
JJT22	4541	Two Pair
JJ922	4540	Two Pair
JJ822	4539	Two Pair
JJ722	4538	Two Pair
JJ622	4537	Two Pair
JJ522	4536	Two Pair
JJ422	4535	Two Pair
JJ322	4534	Two Pair
ATT99	4533	Two Pair
KTT99	4532	Two Pair
QTT99	4531	Two Pair
JTT99	4530	Two Pair
TT998	4529	Two Pair
TT997	4528	Two Pair
TT996	4527	Two Pair
TT995	4526	Two Pair
TT994	4525	Two Pair
TT993	4524	Two Pair
TT992	4523	Two Pair
ATT88	4522	Two Pair
KTT88	4521	Two Pair
QTT88	4520	Two Pair
JTT88	4519	Two Pair
TT988	4518	Two Pair
TT887	4517	Two Pair
TT886	4516	Two Pair
TT885	4515	Two Pair
TT884	4514	Two Pair
TT883	4513	Two Pair
TT882	4512	Two Pair
ATT77	4511	Two Pair
KTT77	4510	Two Pair
QTT77	4509	Two Pair
JTT77	4508	Two Pair
TT977	4507	Two Pair
TT877	4506	Two Pair
TT776	4505	Two Pair
TT775	4504	Two Pair
TT774	4503	Two Pair
TT773	4502	Two Pair
TT772	4501	Two Pair
ATT66	4500	Two Pair
KTT66	4499	Two Pair
QTT66	4498	Two Pair
JTT66	4497	Two Pair
TT966	4496	Two Pair
TT866	4495	Two Pair
TT766	4494	Two Pair
TT665	4493	Two Pair
TT664	4492	Two Pair
TT663	4491	Two Pair
TT662	4490	Two Pair
ATT55	4489	Two Pair
KTT55	4488	Two Pair
QTT55	4487	Two Pair
JTT55	4486	Two Pair
TT955	4485	Two Pair
TT855	4484	Two Pair
TT755	4483	Two Pair
TT655	4482	Two Pair
TT554	4481	Two Pair
TT553	4480	Two Pair
TT552	4479	Two Pair
ATT44	4478	Two Pair
KTT44	4477	Two Pair
QTT44	4476	Two Pair
JTT44	4475	Two Pair
TT944	4474	Two Pair
TT844	4473	Two Pair
TT744	4472	Two Pair
TT644	4471	Two Pair
TT544	4470	Two Pair
TT443	4469	Two Pair
TT442	4468	Two Pair
ATT33	4467	Two Pair
KTT33	4466	Two Pair
QTT33	4465	Two Pair
JTT33	4464	Two Pair
TT933	4463	Two Pair
TT833	4462	Two Pair
TT733	4461	Two Pair
TT633	4460	Two Pair
TT533	4459	Two Pair
TT433	4458	Two Pair
TT332	4457	Two Pair
ATT22	4456	Two Pair
KTT22	4455	Two Pair
QTT22	4454	Two Pair
JTT22	4453	Two Pair
TT922	4452	Two Pair
TT822	4451	Two Pair
TT722	4450	Two Pair
TT622	4449	Two Pair
TT522	4448	Two Pair
TT422	4447	Two Pair
TT322	4446	Two Pair
A9988	4445	Two Pair
K9988	4444	Two Pair
Q9988	4443	Two Pair
J9988	4442	Two Pair
T9988	4441	Two Pair
99887	4440	Two Pair
99886	4439	Two Pair
99885	4438	Two Pair
99884	4437	Two Pair
99883	4436	Two Pair
99882	4435	Two Pair
A9977	4434	Two Pair
K9977	4433	Two Pair
Q9977	4432	Two Pair
J9977	4431	Two Pair
T9977	4430	Two Pair
99877	4429	Two Pair
99776	4428	Two Pair
99775	4427	Two Pair
99774	4426	Two Pair
99773	4425	Two Pair
99772	4424	Two Pair
A9966	4423	Two Pair
K9966	4422	Two Pair
Q9966	4421	Two Pair
J9966	4420	Two Pair
T9966	4419	Two Pair
99866	4418	Two Pair
99766	4417	Two Pair
99665	4416	Two Pair
99664	4415	Two Pair
99663	4414	Two Pair
99662	4413	Two Pair
A9955	4412	Two Pair
K9955	4411	Two Pair
Q9955	4410	Two Pair
J9955	4409	Two Pair
T9955	4408	Two Pair
99855	4407	Two Pair
99755	4406	Two Pair
99655	4405	Two Pair
99554	4404	Two Pair
99553	4403	Two Pair
99552	4402	Two Pair
A9944	4401	Two Pair
K9944	4400	Two Pair
Q9944	4399	Two Pair
J9944	4398	Two Pair
T9944	4397	Two Pair
99844	4396	Two Pair
99744	4395	Two Pair
99644	4394	Two Pair
99544	4393	Two Pair
99443	4392	Two Pair
99442	4391	Two Pair
A9933	4390	Two Pair
K9933	4389	Two Pair
Q9933	4388	Two Pair
J9933	4387	Two Pair
T9933	4386	Two Pair
99833	4385	Two Pair
99733	4384	Two Pair
99633	4383	Two Pair
99533	4382	Two Pair
99433	4381	Two Pair
99332	4380	Two Pair
A9922	4379	Two Pair
K9922	4378	Two Pair
Q9922	4377	Two Pair
J9922	4376	Two Pair
T9922	4375	Two Pair
99822	4374	Two Pair
99722	4373	Two Pair
99622	4372	Two Pair
99522	4371	Two Pair
99422	4370	Two Pair
99322	4369	Two Pair
A8877	4368	Two Pair
K8877	4367	Two Pair
Q8877	4366	Two Pair
J8877	4365	Two Pair
T8877	4364	Two Pair
98877	4363	Two Pair
88776	4362	Two Pair
88775	4361	Two Pair
88774	4360	Two Pair
88773	4359	Two Pair
88772	4358	Two Pair
A8866	4357	Two Pair
K8866	4356	Two Pair
Q8866	4355	Two Pair
J8866	4354	Two Pair
T8866	4353	Two Pair
98866	4352	Two Pair
88766	4351	Two Pair
88665	4350	Two Pair
88664	4349	Two Pair
88663	4348	Two Pair
88662	4347	Two Pair
A8855	4346	Two Pair
K8855	4345	Two Pair
Q8855	4344	Two Pair
J8855	4343	Two Pair
T8855	4342	Two Pair
98855	4341	Two Pair
88755	4340	Two Pair
88655	4339	Two Pair
88554	4338	Two Pair
88553	4337	Two Pair
88552	4336	Two Pair
A8844	4335	Two Pair
K8844	4334	Two Pair
Q8844	4333	Two Pair
J8844	4332	Two Pair
T8844	4331	Two Pair
98844	4330	Two Pair
